Stock,Date,Time,Price
TATASTEEL,2023-10-18,13:43,126.8
TATASTEEL,2023-10-18,13:44,126.85
TATASTEEL,2023-10-18,13:45,126.85
TATASTEEL,2023-10-18,13:46,126.85
TATASTEEL,2023-10-18,13:47,126.85
TATASTEEL,2023-10-18,13:48,126.85
TATASTEEL,2023-10-18,13:49,126.85
TATASTEEL,2023-10-18,13:50,126.85
TATASTEEL,2023-10-18,13:51,126.9
TATASTEEL,2023-10-18,13:52,126.9
TATASTEEL,2023-10-18,13:53,126.95
TATASTEEL,2023-10-18,13:54,126.9
TATASTEEL,2023-10-18,13:55,127.0
TATASTEEL,2023-10-18,13:56,126.9
TATASTEEL,2023-10-18,13:57,127.1
TATASTEEL,2023-10-18,13:58,127.2
TATASTEEL,2023-10-18,13:59,127.1
TATASTEEL,2023-10-18,14:00,127.1
TATASTEEL,2023-10-18,14:01,127.1
TATASTEEL,2023-10-18,14:02,127.2
TATASTEEL,2023-10-18,14:03,127.3
TATASTEEL,2023-10-18,14:04,127.25
TATASTEEL,2023-10-18,14:05,127.3
TATASTEEL,2023-10-18,14:06,127.05
TATASTEEL,2023-10-18,14:07,127.1
TATASTEEL,2023-10-18,14:08,127.0
TATASTEEL,2023-10-18,14:09,127.1
TATASTEEL,2023-10-18,14:10,127.1
TATASTEEL,2023-10-18,14:11,127.0
TATASTEEL,2023-10-18,14:12,127.05
TATASTEEL,2023-10-18,14:13,127.05
TATASTEEL,2023-10-18,14:14,127.05
TATASTEEL,2023-10-18,14:15,126.95
TATASTEEL,2023-10-18,14:16,127.0
TATASTEEL,2023-10-18,14:17,127.0
TATASTEEL,2023-10-18,14:18,127.0
TATASTEEL,2023-10-18,14:19,127.0
TATASTEEL,2023-10-18,14:20,127.0
TATASTEEL,2023-10-18,14:21,127.0
TATASTEEL,2023-10-18,14:22,127.05
TATASTEEL,2023-10-18,14:23,127.0
TATASTEEL,2023-10-18,14:24,126.95
TATASTEEL,2023-10-18,14:25,126.95
TATASTEEL,2023-10-18,14:26,126.95
TATASTEEL,2023-10-18,14:27,126.95
TATASTEEL,2023-10-18,14:28,126.9
TATASTEEL,2023-10-18,14:29,126.9
TATASTEEL,2023-10-18,14:30,126.9
TATASTEEL,2023-10-18,14:31,126.85
TATASTEEL,2023-10-18,14:32,126.8
TATASTEEL,2023-10-18,14:33,126.9
TATASTEEL,2023-10-18,14:34,126.9
TATASTEEL,2023-10-18,14:35,126.9
TATASTEEL,2023-10-18,14:36,126.85
TATASTEEL,2023-10-18,14:37,126.75
TATASTEEL,2023-10-18,14:38,126.8
TATASTEEL,2023-10-18,14:39,126.9
TATASTEEL,2023-10-18,14:40,126.95
TATASTEEL,2023-10-18,14:41,126.85
TATASTEEL,2023-10-18,14:42,126.9
TATASTEEL,2023-10-18,14:43,126.85
TATASTEEL,2023-10-18,14:44,126.85
TATASTEEL,2023-10-18,14:45,126.85
TATASTEEL,2023-10-18,14:46,126.9
TATASTEEL,2023-10-18,14:47,126.85
TATASTEEL,2023-10-18,14:48,126.95
TATASTEEL,2023-10-18,14:49,126.9
TATASTEEL,2023-10-18,14:50,126.9
TATASTEEL,2023-10-18,14:51,126.9
TATASTEEL,2023-10-18,14:52,126.95
TATASTEEL,2023-10-18,14:53,127.0
TATASTEEL,2023-10-18,14:54,126.95
TATASTEEL,2023-10-18,14:55,126.9
TATASTEEL,2023-10-18,14:56,126.95
TATASTEEL,2023-10-18,14:57,126.9
TATASTEEL,2023-10-18,14:58,126.9
TATASTEEL,2023-10-18,14:59,126.9
TATASTEEL,2023-10-18,15:00,126.85
TATASTEEL,2023-10-18,15:01,127.2
TATASTEEL,2023-10-18,15:02,127.2
TATASTEEL,2023-10-18,15:03,127.1
TATASTEEL,2023-10-18,15:04,127.2
TATASTEEL,2023-10-18,15:05,127.2
TATASTEEL,2023-10-18,15:06,127.2
TATASTEEL,2023-10-18,15:07,127.25
TATASTEEL,2023-10-18,15:08,127.2
TATASTEEL,2023-10-18,15:09,127.15
TATASTEEL,2023-10-18,15:10,127.0
TATASTEEL,2023-10-18,15:11,127.1
TATASTEEL,2023-10-18,15:12,127.1
TATASTEEL,2023-10-18,15:13,127.15
TATASTEEL,2023-10-18,15:14,127.1
TATASTEEL,2023-10-18,15:15,127.05
TATASTEEL,2023-10-18,15:16,127.15
TATASTEEL,2023-10-18,15:17,127.1
TATASTEEL,2023-10-18,15:18,127.15
TATASTEEL,2023-10-18,15:19,127.05
TATASTEEL,2023-10-18,15:20,127.1
TATASTEEL,2023-10-18,15:21,127.05
TATASTEEL,2023-10-18,15:22,127.05
TATASTEEL,2023-10-18,15:23,127.1
TATASTEEL,2023-10-18,15:24,127.2
TATASTEEL,2023-10-18,15:25,127.1
TATASTEEL,2023-10-18,15:26,127.2
TATASTEEL,2023-10-18,15:27,127.15
TATASTEEL,2023-10-18,15:28,127.25
TATASTEEL,2023-10-18,15:29,127.0
TATASTEEL,2023-10-18,15:30,127.1
